participant_id,paragraph_id,region,region_text,aoi_id,aoi_text,dwell_time
l33_515,2,answer_A,News of the discovery of the bottle,10,of,0
l33_515,2,answer_A,News of the discovery of the bottle,11,the,200
l33_515,2,answer_A,News of the discovery of the bottle,12,bottle,106
l33_515,2,answer_C,A letter from a museum in Hamburg,13,A,0
l33_515,2,answer_C,A letter from a museum in Hamburg,14,letter,191
l33_515,2,answer_C,A letter from a museum in Hamburg,15,from,122
l33_515,2,answer_C,A letter from a museum in Hamburg,16,a,0
l33_515,2,answer_C,A letter from a museum in Hamburg,17,museum,151
l33_515,2,answer_C,A letter from a museum in Hamburg,18,in,0
l33_515,2,answer_C,A letter from a museum in Hamburg,19,Hamburg,161
l33_515,2,answer_B,A message from the post office,20,A,0
l33_515,2,answer_B,A message from the post office,21,message,158
l33_515,2,answer_B,A message from the post office,22,from,189
l33_515,2,answer_B,A message from the post office,23,the,217
l33_515,2,answer_B,A message from the post office,24,post,327
l33_515,2,answer_B,A message from the post office,25,office,0
l33_515,2,answer_D,A package for Angela,26,A,0
l33_515,2,answer_D,A package for Angela,27,package,179
l33_515,2,answer_D,A package for Angela,28,for,236
l33_515,2,answer_D,A package for Angela,29,Angela,0
l33_515,3,question,How was the bottle discovered?,1,How,170
l33_515,3,question,How was the bottle discovered?,2,was,338
l33_515,3,question,How was the bottle discovered?,3,the,143
l33_515,3,question,How was the bottle discovered?,4,bottle,330
l33_515,3,question,How was the bottle discovered?,5,discovered?,936
l33_515,3,answer_C,Holger von Neuhoff discovered it,6,Holger,369
l33_515,3,answer_C,Holger von Neuhoff discovered it,7,von,0
l33_515,3,answer_C,Holger von Neuhoff discovered it,8,Neuhoff,190
l33_515,3,answer_C,Holger von Neuhoff discovered it,9,discovered,129
l33_515,3,answer_C,Holger von Neuhoff discovered it,10,it,0
l33_515,3,answer_B,It washed up on the shore of Kiel,11,It,0
l33_515,3,answer_B,It washed up on the shore of Kiel,12,washed,232
l33_515,3,answer_B,It washed up on the shore of Kiel,13,up,0
l33_515,3,answer_B,It washed up on the shore of Kiel,14,on,134
l33_515,3,answer_B,It washed up on the shore of Kiel,15,the,0
l33_515,3,answer_B,It washed up on the shore of Kiel,16,shore,383
l33_515,3,answer_B,It washed up on the shore of Kiel,17,of,0
l33_515,3,answer_B,It washed up on the shore of Kiel,18,Kiel,0
l33_515,3,answer_A,A fisherman discovered it,19,A,0
l33_515,3,answer_A,A fisherman discovered it,20,fisherman,706
l33_515,3,answer_A,A fisherman discovered it,21,discovered,257
l33_515,3,answer_A,A fisherman discovered it,22,it,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,23,A,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,24,boy,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,25,discovered,398
l33_515,3,answer_D,A boy discovered it while playing in the sea,26,it,143
l33_515,3,answer_D,A boy discovered it while playing in the sea,27,while,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,28,playing,157
l33_515,3,answer_D,A boy discovered it while playing in the sea,29,in,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,30,the,0
l33_515,3,answer_D,A boy discovered it while playing in the sea,31,sea,105
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,201
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,132
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",87
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,509
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,99
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,438
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,114
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,0
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,0
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,124
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,200
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l33_515,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l33_515,4,answer_B,Before 1913,14,Before,438
l33_515,4,answer_B,Before 1913,15,1913,279
l33_515,4,answer_C,At the age of 54,16,At,0
l33_515,4,answer_C,At the age of 54,17,the,240
l33_515,4,answer_C,At the age of 54,18,age,0
l33_515,4,answer_C,At the age of 54,19,of,183
l33_515,4,answer_C,At the age of 54,20,54,128
l33_515,4,answer_D,Before 1901,21,Before,0
l33_515,4,answer_D,Before 1901,22,1901,348
l33_515,4,answer_A,At the age of 20,23,At,390
l33_515,4,answer_A,At the age of 20,24,the,136
l33_515,4,answer_A,At the age of 20,25,age,448
l33_515,4,answer_A,At the age of 20,26,of,0
l33_515,4,answer_A,At the age of 20,27,20,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,166
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,152
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,150
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,411
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,0
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,214
l34_398,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,279
l34_398,6,answer_B,It will stay at the Maritime Museum,14,It,0
l34_398,6,answer_B,It will stay at the Maritime Museum,15,will,0
l34_398,6,answer_B,It will stay at the Maritime Museum,16,stay,162
l34_398,6,answer_B,It will stay at the Maritime Museum,17,at,0
l34_398,6,answer_B,It will stay at the Maritime Museum,18,the,139
l34_398,6,answer_B,It will stay at the Maritime Museum,19,Maritime,0
l34_398,6,answer_B,It will stay at the Maritime Museum,20,Museum,0
l34_398,6,answer_C,Photos of it will be put on display,21,Photos,0
l34_398,6,answer_C,Photos of it will be put on display,22,of,0
l34_398,6,answer_C,Photos of it will be put on display,23,it,0
l34_398,6,answer_C,Photos of it will be put on display,24,will,0
l34_398,6,answer_C,Photos of it will be put on display,25,be,0
l34_398,6,answer_C,Photos of it will be put on display,26,put,0
l34_398,6,answer_C,Photos of it will be put on display,27,on,0
l34_398,6,answer_C,Photos of it will be put on display,28,display,0
l34_398,6,answer_D,It will be given to Erdmann,29,It,0
l34_398,6,answer_D,It will be given to Erdmann,30,will,0
l34_398,6,answer_D,It will be given to Erdmann,31,be,242
l34_398,6,answer_D,It will be given to Erdmann,32,given,141
l34_398,6,answer_D,It will be given to Erdmann,33,to,0
l34_398,6,answer_D,It will be given to Erdmann,34,Erdmann,0
l34_398,6,answer_A,Its fate is not known,35,Its,142
l34_398,6,answer_A,Its fate is not known,36,fate,369
l34_398,6,answer_A,Its fate is not known,37,is,213
l34_398,6,answer_A,Its fate is not known,38,not,0
l34_398,6,answer_A,Its fate is not known,39,known,406
l35_399,3,question,How was the bottle discovered?,1,How,241
l35_399,3,question,How was the bottle discovered?,2,was,290
l35_399,3,question,How was the bottle discovered?,3,the,157
l35_399,3,question,How was the bottle discovered?,4,bottle,219
l35_399,3,question,How was the bottle discovered?,5,discovered?,292
l35_399,3,answer_A,A fisherman discovered it,6,A,0
l35_399,3,answer_A,A fisherman discovered it,7,fisherman,404
l35_399,3,answer_A,A fisherman discovered it,8,discovered,271
l35_399,3,answer_A,A fisherman discovered it,9,it,0
l35_399,3,answer_C,Holger von Neuhoff discovered it,10,Holger,186
l35_399,3,answer_C,Holger von Neuhoff discovered it,11,von,0
l35_399,3,answer_C,Holger von Neuhoff discovered it,12,Neuhoff,204
l35_399,3,answer_C,Holger von Neuhoff discovered it,13,discovered,0
l35_399,3,answer_C,Holger von Neuhoff discovered it,14,it,0
l35_399,3,answer_B,It washed up on the shore of Kiel,15,It,0
l35_399,3,answer_B,It washed up on the shore of Kiel,16,washed,177
l35_399,3,answer_B,It washed up on the shore of Kiel,17,up,0
l35_399,3,answer_B,It washed up on the shore of Kiel,18,on,0
l35_399,3,answer_B,It washed up on the shore of Kiel,19,the,0
l35_399,3,answer_B,It washed up on the shore of Kiel,20,shore,0
l35_399,3,answer_B,It washed up on the shore of Kiel,21,of,145
l35_399,3,answer_B,It washed up on the shore of Kiel,22,Kiel,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,23,A,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,24,boy,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,25,discovered,294
l35_399,3,answer_D,A boy discovered it while playing in the sea,26,it,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,27,while,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,28,playing,162
l35_399,3,answer_D,A boy discovered it while playing in the sea,29,in,0
l35_399,3,answer_D,A boy discovered it while playing in the sea,30,the,86
l35_399,3,answer_D,A boy discovered it while playing in the sea,31,sea,0
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,177
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,118
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,152
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,155
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,160
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,127
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,0
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,224
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,149
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,146
l36_400,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,0
l36_400,5,answer_B,Love for writing,13,Love,0
l36_400,5,answer_B,Love for writing,14,for,181
l36_400,5,answer_B,Love for writing,15,writing,191
l36_400,5,answer_C,Opposition to polluting the sea,16,Opposition,184
l36_400,5,answer_C,Opposition to polluting the sea,17,to,0
l36_400,5,answer_C,Opposition to polluting the sea,18,polluting,131
l36_400,5,answer_C,Opposition to polluting the sea,19,the,102
l36_400,5,answer_C,Opposition to polluting the sea,20,sea,0
l36_400,5,answer_D,Love for museums,21,Love,256
l36_400,5,answer_D,Love for museums,22,for,0
l36_400,5,answer_D,Love for museums,23,museums,0
l36_400,5,answer_A,Open-mindedness,24,Open-mindedness,703
l37_401,2,question,What did Angela's visitor deliver?,1,What,230
l37_401,2,question,What did Angela's visitor deliver?,2,did,0
l37_401,2,question,What did Angela's visitor deliver?,3,Angela's,157
l37_401,2,question,What did Angela's visitor deliver?,4,visitor,502
l37_401,2,question,What did Angela's visitor deliver?,5,deliver?,526
l37_401,2,answer_C,A letter from a museum in Hamburg,6,A,0
l37_401,2,answer_C,A letter from a museum in Hamburg,7,letter,268
l37_401,2,answer_C,A letter from a museum in Hamburg,8,from,0
l37_401,2,answer_C,A letter from a museum in Hamburg,9,a,0
l37_401,2,answer_C,A letter from a museum in Hamburg,10,museum,467
l37_401,2,answer_C,A letter from a museum in Hamburg,11,in,195
l37_401,2,answer_C,A letter from a museum in Hamburg,12,Hamburg,0
l37_401,2,answer_A,News of the discovery of the bottle,13,News,0
l37_401,2,answer_A,News of the discovery of the bottle,14,of,303
l37_401,2,answer_A,News of the discovery of the bottle,15,the,169
l37_401,2,answer_A,News of the discovery of the bottle,16,discovery,794
l37_401,2,answer_A,News of the discovery of the bottle,17,of,33
l37_401,2,answer_A,News of the discovery of the bottle,18,the,257
l37_401,2,answer_A,News of the discovery of the bottle,19,bottle,0
l37_401,2,answer_B,A message from the post office,20,A,0
l37_401,2,answer_B,A message from the post office,21,message,407
l37_401,2,answer_B,A message from the post office,22,from,0
l37_401,2,answer_B,A message from the post office,23,the,0
l37_401,2,answer_B,A message from the post office,24,post,293
l37_401,2,answer_B,A message from the post office,25,office,0
l37_401,2,answer_D,A package for Angela,26,A,0
l37_401,2,answer_D,A package for Angela,27,package,1253
l37_401,2,answer_D,A package for Angela,28,for,0
l37_401,2,answer_D,A package for Angela,29,Angela,250
l37_401,3,question,How was the bottle discovered?,1,How,237
l37_401,3,question,How was the bottle discovered?,2,was,756
l37_401,3,question,How was the bottle discovered?,3,the,0
l37_401,3,question,How was the bottle discovered?,4,bottle,1370
l37_401,3,question,How was the bottle discovered?,5,discovered?,697
l37_401,3,answer_C,Holger von Neuhoff discovered it,6,Holger,0
l37_401,3,answer_C,Holger von Neuhoff discovered it,7,von,208
l37_401,3,answer_C,Holger von Neuhoff discovered it,8,Neuhoff,0
l37_401,3,answer_C,Holger von Neuhoff discovered it,9,discovered,778
l37_401,3,answer_C,Holger von Neuhoff discovered it,10,it,0
l37_401,3,answer_A,A fisherman discovered it,11,A,0
l37_401,3,answer_A,A fisherman discovered it,12,fisherman,200
l37_401,3,answer_A,A fisherman discovered it,13,discovered,812
l37_401,3,answer_A,A fisherman discovered it,14,it,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,15,A,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,16,boy,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,17,discovered,211
l37_401,3,answer_D,A boy discovered it while playing in the sea,18,it,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,19,while,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,20,playing,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,21,in,0
l37_401,3,answer_D,A boy discovered it while playing in the sea,22,the,212
l37_401,3,answer_D,A boy discovered it while playing in the sea,23,sea,0
l37_401,3,answer_B,It washed up on the shore of Kiel,24,It,0
l37_401,3,answer_B,It washed up on the shore of Kiel,25,washed,561
l37_401,3,answer_B,It washed up on the shore of Kiel,26,up,0
l37_401,3,answer_B,It washed up on the shore of Kiel,27,on,198
l37_401,3,answer_B,It washed up on the shore of Kiel,28,the,211
l37_401,3,answer_B,It washed up on the shore of Kiel,29,shore,239
l37_401,3,answer_B,It washed up on the shore of Kiel,30,of,0
l37_401,3,answer_B,It washed up on the shore of Kiel,31,Kiel,0
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,189
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",169
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,304
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,328
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,0
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,266
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,124
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,184
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,0
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,108
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l37_401,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l37_401,4,answer_D,Before 1901,14,Before,215
l37_401,4,answer_D,Before 1901,15,1901,149
l37_401,4,answer_A,At the age of 20,16,At,0
l37_401,4,answer_A,At the age of 20,17,the,789
l37_401,4,answer_A,At the age of 20,18,age,467
l37_401,4,answer_A,At the age of 20,19,of,190
l37_401,4,answer_A,At the age of 20,20,20,0
l37_401,4,answer_C,At the age of 54,21,At,0
l37_401,4,answer_C,At the age of 54,22,the,261
l37_401,4,answer_C,At the age of 54,23,age,0
l37_401,4,answer_C,At the age of 54,24,of,231
l37_401,4,answer_C,At the age of 54,25,54,0
l37_401,4,answer_B,Before 1913,26,Before,229
l37_401,4,answer_B,Before 1913,27,1913,207
l38_402,1,question,Who threw the bottle into the Baltic Sea?,1,Who,418
l38_402,1,question,Who threw the bottle into the Baltic Sea?,2,threw,357
l38_402,1,question,Who threw the bottle into the Baltic Sea?,3,the,0
l38_402,1,question,Who threw the bottle into the Baltic Sea?,4,bottle,154
l38_402,1,question,Who threw the bottle into the Baltic Sea?,5,into,0
l38_402,1,question,Who threw the bottle into the Baltic Sea?,6,the,0
l38_402,1,question,Who threw the bottle into the Baltic Sea?,7,Baltic,659
l38_402,1,question,Who threw the bottle into the Baltic Sea?,8,Sea?,0
l38_402,1,answer_D,A fisherman,9,A,0
l38_402,1,answer_D,A fisherman,10,fisherman,340
l38_402,1,answer_C,A museum worker,11,A,0
l38_402,1,answer_C,A museum worker,12,museum,259
l38_402,1,answer_C,A museum worker,13,worker,364
l38_402,1,answer_A,Angela Erdmann's grandfather,14,Angela,473
l38_402,1,answer_A,Angela Erdmann's grandfather,15,Erdmann's,197
l38_402,1,answer_A,Angela Erdmann's grandfather,16,grandfather,312
l38_402,1,answer_B,Angela Erdmann,17,Angela,356
l38_402,1,answer_B,Angela Erdmann,18,Erdmann,197
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,179
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",187
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,458
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,0
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,175
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,0
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,565
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,0
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,123
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,0
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,69
l39_404,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l39_404,4,answer_C,At the age of 54,14,At,0
l39_404,4,answer_C,At the age of 54,15,the,0
l39_404,4,answer_C,At the age of 54,16,age,189
l39_404,4,answer_C,At the age of 54,17,of,0
l39_404,4,answer_C,At the age of 54,18,54,187
l39_404,4,answer_B,Before 1913,19,Before,152
l39_404,4,answer_B,Before 1913,20,1913,0
l39_404,4,answer_A,At the age of 20,21,At,204
l39_404,4,answer_A,At the age of 20,22,the,159
l39_404,4,answer_A,At the age of 20,23,age,0
l39_404,4,answer_A,At the age of 20,24,of,179
l39_404,4,answer_A,At the age of 20,25,20,0
l39_404,4,answer_D,Before 1901,26,Before,0
l39_404,4,answer_D,Before 1901,27,1901,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,166
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",190
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,389
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,309
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,119
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,158
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l3_327,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l3_327,4,answer_C,At the age of 54,14,At,0
l3_327,4,answer_C,At the age of 54,15,the,0
l3_327,4,answer_C,At the age of 54,16,age,0
l3_327,4,answer_C,At the age of 54,17,of,0
l3_327,4,answer_C,At the age of 54,18,54,71
l3_327,4,answer_A,At the age of 20,19,At,351
l3_327,4,answer_A,At the age of 20,20,the,337
l3_327,4,answer_A,At the age of 20,21,age,0
l3_327,4,answer_A,At the age of 20,22,of,111
l3_327,4,answer_A,At the age of 20,23,20,140
l3_327,4,answer_B,Before 1913,24,Before,163
l3_327,4,answer_B,Before 1913,25,1913,0
l3_327,4,answer_D,Before 1901,26,Before,112
l3_327,4,answer_D,Before 1901,27,1901,84
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,140
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,138
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,165
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,235
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,69
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,0
l40_458,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,0
l40_458,6,answer_C,Photos of it will be put on display,14,Photos,147
l40_458,6,answer_C,Photos of it will be put on display,15,of,0
l40_458,6,answer_C,Photos of it will be put on display,16,it,0
l40_458,6,answer_C,Photos of it will be put on display,17,will,0
l40_458,6,answer_C,Photos of it will be put on display,18,be,310
l40_458,6,answer_C,Photos of it will be put on display,19,put,0
l40_458,6,answer_C,Photos of it will be put on display,20,on,0
l40_458,6,answer_C,Photos of it will be put on display,21,display,0
l40_458,6,answer_D,It will be given to Erdmann,22,It,0
l40_458,6,answer_D,It will be given to Erdmann,23,will,0
l40_458,6,answer_D,It will be given to Erdmann,24,be,0
l40_458,6,answer_D,It will be given to Erdmann,25,given,0
l40_458,6,answer_D,It will be given to Erdmann,26,to,0
l40_458,6,answer_D,It will be given to Erdmann,27,Erdmann,0
l40_458,6,answer_A,Its fate is not known,28,Its,171
l40_458,6,answer_A,Its fate is not known,29,fate,183
l40_458,6,answer_A,Its fate is not known,30,is,109
l40_458,6,answer_A,Its fate is not known,31,not,0
l40_458,6,answer_A,Its fate is not known,32,known,0
l40_458,6,answer_B,It will stay at the Maritime Museum,33,It,195
l40_458,6,answer_B,It will stay at the Maritime Museum,34,will,0
l40_458,6,answer_B,It will stay at the Maritime Museum,35,stay,0
l40_458,6,answer_B,It will stay at the Maritime Museum,36,at,0
l40_458,6,answer_B,It will stay at the Maritime Museum,37,the,0
l40_458,6,answer_B,It will stay at the Maritime Museum,38,Maritime,169
l40_458,6,answer_B,It will stay at the Maritime Museum,39,Museum,0
l41_408,3,question,How was the bottle discovered?,1,How,162
l41_408,3,question,How was the bottle discovered?,2,was,0
l41_408,3,question,How was the bottle discovered?,3,the,0
l41_408,3,question,How was the bottle discovered?,4,bottle,160
l41_408,3,question,How was the bottle discovered?,5,discovered?,837
l41_408,3,answer_A,A fisherman discovered it,6,A,0
l41_408,3,answer_A,A fisherman discovered it,7,fisherman,0
l41_408,3,answer_A,A fisherman discovered it,8,discovered,162
l41_408,3,answer_A,A fisherman discovered it,9,it,0
l41_408,3,answer_B,It washed up on the shore of Kiel,10,It,0
l41_408,3,answer_B,It washed up on the shore of Kiel,11,washed,0
l41_408,3,answer_B,It washed up on the shore of Kiel,12,up,0
l41_408,3,answer_B,It washed up on the shore of Kiel,13,on,0
l41_408,3,answer_B,It washed up on the shore of Kiel,14,the,0
l41_408,3,answer_B,It washed up on the shore of Kiel,15,shore,0
l41_408,3,answer_B,It washed up on the shore of Kiel,16,of,228
l41_408,3,answer_B,It washed up on the shore of Kiel,17,Kiel,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,18,A,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,19,boy,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,20,discovered,162
l41_408,3,answer_D,A boy discovered it while playing in the sea,21,it,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,22,while,117
l41_408,3,answer_D,A boy discovered it while playing in the sea,23,playing,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,24,in,0
l41_408,3,answer_D,A boy discovered it while playing in the sea,25,the,115
l41_408,3,answer_D,A boy discovered it while playing in the sea,26,sea,0
l41_408,3,answer_C,Holger von Neuhoff discovered it,27,Holger,123
l41_408,3,answer_C,Holger von Neuhoff discovered it,28,von,0
l41_408,3,answer_C,Holger von Neuhoff discovered it,29,Neuhoff,220
l41_408,3,answer_C,Holger von Neuhoff discovered it,30,discovered,0
l41_408,3,answer_C,Holger von Neuhoff discovered it,31,it,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,156
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,138
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,190
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,145
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,545
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,0
l42_459,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,0
l42_459,5,answer_B,Love for writing,13,Love,0
l42_459,5,answer_B,Love for writing,14,for,0
l42_459,5,answer_B,Love for writing,15,writing,0
l42_459,5,answer_A,Open-mindedness,16,Open-mindedness,195
l42_459,5,answer_D,Love for museums,17,Love,0
l42_459,5,answer_D,Love for museums,18,for,0
l42_459,5,answer_D,Love for museums,19,museums,0
l42_459,5,answer_C,Opposition to polluting the sea,20,Opposition,210
l42_459,5,answer_C,Opposition to polluting the sea,21,to,0
l42_459,5,answer_C,Opposition to polluting the sea,22,polluting,649
l42_459,5,answer_C,Opposition to polluting the sea,23,the,0
l42_459,5,answer_C,Opposition to polluting the sea,24,sea,0
l43_413,2,question,What did Angela's visitor deliver?,1,What,155
l43_413,2,question,What did Angela's visitor deliver?,2,did,0
l43_413,2,question,What did Angela's visitor deliver?,3,Angela's,138
l43_413,2,question,What did Angela's visitor deliver?,4,visitor,631
l43_413,2,question,What did Angela's visitor deliver?,5,deliver?,199
l43_413,2,answer_A,News of the discovery of the bottle,6,News,0
